first row nr, abbadingo trace, state sequence, score sequence, alignment, num misaligned, nw-alignment, nw-score, norm-nw-score, sum scores, mean scores, min score,Column1
120," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.67328, -0.233664, -1.38638
121," ""1 13 5 5 22 5 11 9 11 9 11 9 26 26 26"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,]",26,1,, -3.44707, -0.246219, -1.5215
122," ""1 19 22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-0.154151,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -5.67014, -0.283507, -1.38638
123," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.17788, -0.208894, -1.38638
124," ""1 20 22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00270636,0,-1.86666,-1.03536,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,1002,1314,1715,1715,1715,1715,]",40,1,, -7.16059, -0.34098, -1.86666
125," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.17788, -0.208894, -1.38638
126," ""1 19 22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-0.154151,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -5.67014, -0.283507, -1.38638
127," ""1 13 5 22 5 5 11 9 11 9 11 9 26 26 26"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,]",26,1,, -3.40307, -0.243077, -1.5215
128," ""1 14 5 5 5 22 11 9 11 9 11 9 26 26 26 2"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,820,820]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-2.79952,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,820,]",28,1,, -5.70719, -0.380479, -2.79952
129," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.71728, -0.235864, -1.38638
130," ""1 20 5 5 22 5 11 9 11 9 26 26 11 9 26 2 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,234,348,485,645,820,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-1.89482,-0.212662,-0.236863,0,-0.000565611,-2.79952,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,234,348,485,645,820,820,1002,1314,1715,1715,1715,1715,]",40,1,, -9.69346, -0.461593, -2.79952
131," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.71728, -0.235864, -1.38638
132," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.71728, -0.235864, -1.38638
133," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.67328, -0.233664, -1.38638
134," ""1 19 22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00270636,0,-1.03536,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,44,81,139,222,335,472,635,809,987,1002,1314,1715,1715,1715,1715,]",38,1,, -5.29393, -0.264696, -1.38638
135," ""1 13 5 5 5 22 11 9 11 9 11 9 26 26 26"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,]",26,1,, -2.90767, -0.207691, -1.5215
136," ""1 22 5 22 5 5 11 9 11 9 11 9 26 26 26 4 4 3 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1005,1324,1732,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-2.68028,-1.03212,-0.158057,-0.639631,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1005,1324,1732,1002,1314,1715,1715,1715,1715,]",44,1,, -8.64133, -0.37571, -2.68028
137," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.67328, -0.233664, -1.38638
138," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.17788, -0.208894, -1.38638
139," ""1 19 5 22 5 5 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,234,348,485,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-1.89482,-0.212662,-0.236863,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,234,348,485,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -6.84994, -0.342497, -1.89482
140," ""1 19 5 5 22 5 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,90,151,239,355,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-2.7366,-0.227679,-0.00569802,-0.040822,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,90,151,239,355,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -7.48048, -0.374024, -2.7366
141," ""1 19 22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-0.154151,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -5.67014, -0.283507, -1.38638
142," ""1 25 5 5 5 22 11 9 11 9 26 26 11 9 26 3 4 3 3 3 4 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,234,348,485,645,820,1004,1322,1727,2189,2745,3365,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-1.89482,-0.212662,-0.236863,0,-0.000565611,-2.71578,-0.963576,0,-0.370679,-0.506561,-0.0215062,-0.0422598,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,234,348,485,645,820,1004,1322,1727,2189,2745,3365,1002,1314,1715,1715,1715,1715,]",50,1,, -10.4329, -0.401264, -2.71578
143," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.17788, -0.208894, -1.38638
144," ""1 19 5 5 5 22 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,234,348,485,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-1.89482,-0.212662,-0.236863,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,234,348,485,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -6.35454, -0.317727, -1.89482
145," ""1 35 5 5 22 5 11 9 11 9 11 9 26 26 26 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1005,1324,820,1005,1324,820,1005,1324,820,1005,1324,820,1005,1324,820,1005,1324,820,1005,1324,1005,1324,1732,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-2.68028,-1.03212,-1.92279,-2.68028,-1.03212,-1.92279,-2.68028,-1.03212,-1.92279,-2.68028,-1.03212,-1.92279,-2.68028,-1.03212,-1.92279,-2.68028,-1.03212,-1.92279,-2.68028,-1.03212,-1.92279,-1.03212,-0.158057,-0.639631,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1]",7," [1,4,12,18,29,50,88,147,232,345,482,645,820,1005,1324,1324/+,1324/+,1324/+,1324/+,1324/+,1324/+,1324/+,1324/+,1324/+,1324/+,1324/+,1324/+,1324/+,1732,1002,1314,1715,1715,1715,1715,]",-24,0.77619,, -45.4514, -1.05701, -2.68028
146," ""1 33 22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 2 4 3 3 2 3 4 3 4 3 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,1294,1692,2148,987,987,1005,1323,1005,1323,820,820,1004,1322,1727,1321,1727,2189,2745,3365,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00270636,0,-1.47863,-0.611174,-0.149532,-2.04923,-1.86666,-1.36926,-0.453474,-2.38811,-0.453474,-2.38811,-2.79952,-2.71578,-0.963576,0,-0.370679,-0.0876473,-0.370679,-0.506561,-inf,-0.0422598,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1]",5," [2,7,14,24,44,81,139,222,335,472,635,809,987,1294,1692,2148,2148/+,3302/+,3956,4517,4517/+,4517/+,3955/+,4515,4515/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,1715/+,1715,1715,1715,]",33,0.916667,, -inf, -inf, -inf
147," ""1 31 22 5 5 5 26 26 11 9 11 9 11 9 26 3 4 3 3 4 3 3 4 3 4 3 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,137,220,330,465,625,797,975,1294,1692,2148,2691,3301,3955,4515,2691,3301,3955,4515,987,1005,1323,1324,1732,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-1.9064,-0.00851069,-0.220609,-0.0453152,-0.586463,-0.0870114,-0.053346,-1.72551,-0.611174,-0.149532,-0.166497,-0.707746,0,-0.108634,-0.304211,-0.707746,0,-0.108634,-0.304211,-1.36926,-0.453474,-2.38811,-0.158057,-0.639631,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1]",4," [2,7,14,24,44,81,137,220,330,465,625,797,975,975/+,1693/+,2148,2691,3302,3956,4517,4517/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,4515/+,4515/+,1715/+,1715,1715,1715,]",34,0.924731,, -16.8704, -0.468623, -2.38811
148," ""1 19 5 22 5 5 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,90,151,239,355,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-2.7366,-0.227679,-0.00569802,-0.040822,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,90,151,239,355,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -7.43648, -0.371824, -2.7366
149," ""1 19 22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-0.154151,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -5.67014, -0.283507, -1.38638
150," ""1 19 5 5 5 22 9 11 9 26 26 11 9 11 26 23 23 23 21 21 21"""," [1,4,10,18,220,330,465,627,465,627,220,330,465,625,797,975,987,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-3.8036,-0.220609,-0.0453152,-0.842893,-1.46634,-0.842893,-1.46634,-0.220609,-0.0453152,-0.586463,-2.63906,-0.053346,-1.72551,-1.03536,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1]",4," [1,4,10,18,220,330,465,627,348/+,485,645,645/+,820,1002,1314,1715,1715,1715,1715,]",34,0.982456,, -18.3305, -0.763769, -3.8036
151," ""1 25 5 5 5 22 11 9 11 9 11 9 26 26 26 3 4 3 4 3 3 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1004,1322,1727,1321,1727,2189,2745,3365,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-2.71578,-0.963576,0,-0.370679,-0.0876473,-0.370679,-0.506561,-inf,-0.0422598,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1]",2," [1,4,10,18,29,50,88,147,232,345,482,645,820,1004,1322,1727,2746/+,3365,2745/+,1002/+,1314,1715,1715,1715,1715,]",46,0.986667,, -inf, -inf, -inf
152," ""1 25 22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 3 3 3 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,1294,1692,987,1294,1692,1294,1692,987,1294,987,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00270636,0,-1.47863,-0.611174,-1.97408,-1.47863,-0.611174,-1.97408,-0.611174,-1.97408,-1.47863,-0.611174,-1.03536,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1]",4," [2,7,14,24,44,81,139,222,335,472,635,809,987,1294,1692,2691/+,3301,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,1715/+,1715,]",26,0.92,, -18.0968, -0.603225, -1.97408
153," ""1 22 5 22 5 5 11 9 11 9 11 9 26 26 26 4 3 4 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1005,1323,1732,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-2.68028,-0.453474,-0.118193,-0.639631,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1005,1323,1732,1002,1314,1715,1715,1715,1715,]",44,1,, -8.02282, -0.348818, -2.68028
154," ""1 25 5 5 5 22 11 9 11 9 11 9 26 26 26 3 3 4 3 4 3 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1004,1321,1727,2189,2746,3365,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-2.71578,-0.554608,-0.0876473,-0.370679,-0.955511,-0.124053,-0.0422598,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1004,1321,1727,2189,2746,3365,1002,1314,1715,1715,1715,1715,]",50,1,, -8.48639, -0.326399, -2.71578
155," ""1 25 5 5 5 22 26 26 11 9 11 9 11 9 26 3 3 4 3 3 4 23 23 23 21 21 21"""," [1,4,10,18,31,24,44,79,134,44,79,134,348,485,645,820,1004,1321,1727,2189,2745,3365,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-3.86814,-0.851752,-0.373318,-2.60269,0,-4.15888,-2.60269,0,-4.15888,-0.236863,0,-0.000565611,-2.71578,-0.554608,-0.0876473,-0.370679,-0.506561,-0.0215062,-0.0422598,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",3," [1,4,10,18,31,31/+,31/+,239/+|220/+|50/+,355/+|330/+|88/+,482/+|465/+|147/+,625/+|232/+,797/+|345/+,975/+|482/+,1004/+,1321,1727,2189,2745,3365,1002,1314,1715,1715,1715,1715,]",41,0.97,, -26.4896, -0.913436, -4.15888
156," ""1 13 5 22 5 5 11 9 11 9 11 9 26 26 26"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,]",26,1,, -3.40307, -0.243077, -1.5215
157," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.17788, -0.208894, -1.38638
158," ""1 23 5 5 5 22 11 9 11 9 26 11 9 26 26 4 4 3 2 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,234,355,482,645,820,1005,1324,1732,1732,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-1.89482,-1.6525,0,0,-0.000565611,-2.68028,-1.03212,-0.158057,-0.789243,-0.639631,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,234,355,482,645,820,1005,1324,1732,1732,1002,1314,1715,1715,1715,1715,]",46,1,, -12.3148, -0.513117, -2.68028
